year,doy,totalRain,Tmax,Tmin,Tmean,Rad,Wind,RH,vpd,station,vineyard,region
2021,179,1.4,13.6,4.8,9.870833333333334,5.90652,4.454166666666667,63.15833333333333,0.45659587098342175,Blenheim,NA,Marlborough
2021,180,0.4,9.8,0.5,4.8500000000000005,8.18856,1.9875,63.3625,0.3560812565980676,Blenheim,NA,Marlborough
2021,181,0,13.8,-1,4.716666666666667,7.9686,1.9708333333333332,74.09166666666667,0.2762845479907881,Blenheim,NA,Marlborough
2021,182,0,12.8,0.4,4.9375,8.33184,2.0541666666666667,85.15833333333333,0.16967770065311388,Blenheim,NA,Marlborough
2021,183,0,12.9,0.1,4.483333333333333,8.48304,2.066666666666667,83.00416666666666,0.1902937778719464,Blenheim,NA,Marlborough
2021,184,0,13.6,-0.3,4.583333333333333,8.6166,2.3041666666666667,80.04583333333333,0.2152989979868896,Blenheim,NA,Marlborough
2021,185,0,12.3,-1.1,3.5458333333333334,8.56296,2.3541666666666665,78.47083333333333,0.20710256425893564,Blenheim,NA,Marlborough
2021,186,0,14.7,-2.6,5.4375,8.35452,2.95,69.89583333333333,0.3565380820848899,Blenheim,NA,Marlborough
2021,187,7.4,14.6,7.8,12.041666666666666,3.11724,2.908333333333333,73.76666666666667,0.3682422604463417,Blenheim,NA,Marlborough
2021,188,3.2,16.4,8.3,11.795833333333333,7.5042,3.4166666666666665,70.18333333333334,0.43296453500296495,Blenheim,NA,Marlborough
2021,189,0,13.1,1.2,6.3125,8.97372,1.7,84.4,0.18867081168536898,Blenheim,NA,Marlborough
2021,190,0,13.6,-0.6,5.533333333333333,8.91288,2.825,72.24166666666666,0.34549747702709166,Blenheim,NA,Marlborough
2021,191,0,12.6,1.7,5.704166666666667,8.55396,1.7666666666666666,74.20416666666667,0.27488870507736524,Blenheim,NA,Marlborough
2021,192,0,11,-1.6,2.9375,8.78256,1.8208333333333333,75.85833333333333,0.22703504867426372,Blenheim,NA,Marlborough
2021,193,0,10.4,-0.5,3.0833333333333335,8.01288,2.4791666666666665,79.325,0.1885534671261991,Blenheim,NA,Marlborough
2021,194,0,11.7,0.1,3.9166666666666665,8.79084,2.6208333333333336,79.4,0.2016828994758192,Blenheim,NA,Marlborough
2021,195,0,14.5,-1.6,5.591666666666667,9.21168,2.6041666666666665,71.275,0.352013922026965,Blenheim,NA,Marlborough
2021,196,0.2,15.2,9.6,11.866666666666667,3.39264,3.5458333333333334,66.00833333333334,0.47853591097773696,Blenheim,NA,Marlborough
2021,197,8.4,16,10.4,14.016666666666666,3.6342,3.2583333333333333,78.80416666666666,0.35346786123392465,Blenheim,NA,Marlborough
2021,198,72.4,15.5,12.3,14.458333333333334,1.00548,3.35,86.83333333333333,0.2143256500225074,Blenheim,NA,Marlborough
2021,199,14,15,9.6,12.629166666666666,3.41496,3.1958333333333333,78.01666666666667,0.34113110416246784,Blenheim,NA,Marlborough
2021,200,0.2,13.8,6.7,9.675,9.71604,1.3625,88.3125,0.161680967568121,Blenheim,NA,Marlborough
2021,201,0,13.6,4.2,7.9125,9.33516,1.7833333333333334,85.75416666666666,0.18084718906297995,Blenheim,NA,Marlborough
2021,202,2.2,10.9,4.3,7.658333333333333,3.83076,2.0083333333333333,87.30416666666667,0.1304672357655007,Blenheim,NA,Marlborough
2021,203,18,12.7,8.2,9.629166666666666,3.0078,1.0333333333333334,95.67916666666666,0.056367483110674015,Blenheim,NA,Marlborough
2021,204,0.2,13.3,6.1,8.579166666666667,8.5176,1.1125,88.0375,0.15536893411903133,Blenheim,NA,Marlborough
2021,205,0,13.9,3.1,7.425,9.95796,2.0541666666666667,86.18333333333334,0.17392039858927388,Blenheim,NA,Marlborough
2021,206,0,13.9,4.7,8.920833333333333,5.382720000000001,1.6625,84.7125,0.19997047808428786,Blenheim,NA,Marlborough
2021,207,15.6,13.2,9.9,11.854166666666666,2.09376,2.029166666666667,86.25833333333334,0.19768359606354902,Blenheim,NA,Marlborough
2021,208,1.4,15,8.1,10.704166666666667,7.69068,2.8916666666666666,81.69583333333334,0.25537679862439056,Blenheim,NA,Marlborough
2021,209,0,15,2.9,7.670833333333333,10.36692,1.9625,83.61666666666666,0.21156510124962297,Blenheim,NA,Marlborough
2021,210,0,15.2,2.8,8.25,10.28268,2,81.69583333333333,0.25340253120287004,Blenheim,NA,Marlborough
2021,211,0.4,17.1,6.4,10.233333333333334,7.85376,1.4625,86.6625,0.19774701778813103,Blenheim,NA,Marlborough
2021,212,0,18,5.7,9.85,10.38996,1.9208333333333334,87.85833333333333,0.20353394558152652,Blenheim,NA,Marlborough
2021,213,0,14.6,4.1,8.3875,8.411040000000002,1.8333333333333333,89.5625,0.14229284794359046,Blenheim,NA,Marlborough
2021,214,0,15,7.2,10.5125,6.6906,1.3791666666666667,87.94583333333334,0.16878855859303954,Blenheim,NA,Marlborough
2021,215,1,13.6,5.2,9.708333333333334,5.74272,1.5458333333333334,76.05,0.30943669480092073,Blenheim,NA,Marlborough
2021,216,0,11.2,-0.8,4.85,11.20968,1.85,74.1625,0.2697690115311446,Blenheim,NA,Marlborough
2021,217,0.6000000000000001,11.1,4.7,7.166666666666667,4.769279999999999,1.5708333333333333,82.575,0.18161562851821822,Blenheim,NA,Marlborough
2021,218,17,12.4,6.2,8.5375,4.95216,1.625,91.0625,0.11080752941007743,Blenheim,NA,Marlborough
2021,219,0,16.1,3.6,8.7875,10.73952,3.470833333333333,74.7375,0.3631234001090059,Blenheim,NA,Marlborough
2021,220,16.2,8.5,2.7,5.129166666666666,1.38636,2.3333333333333335,81.125,0.1740110366412003,Blenheim,NA,Marlborough
2021,221,0.4,10.1,2.3,6.279166666666667,12.26808,2.533333333333333,55.90833333333333,0.44411333768634753,Blenheim,NA,Marlborough
2021,222,0,14,0.3,6.579166666666667,12.38688,2.4541666666666666,63.92916666666667,0.4119792514882929,Blenheim,NA,Marlborough
2021,223,0,14.8,3.3,7.833333333333333,12.23892,2.0458333333333334,73.40416666666667,0.32853014370451983,Blenheim,NA,Marlborough
2021,224,0,17.4,2.6,9.929166666666667,9.8856,3.8833333333333333,70.82916666666667,0.4613736760500801,Blenheim,NA,Marlborough
2021,225,0.8,15.2,4.6,10.6,9.00324,2.6041666666666665,81.14583333333333,0.2639395025366941,Blenheim,NA,Marlborough
2021,226,0,15.6,4,8.854166666666666,11.516759999999998,3.125,72.35416666666667,0.3760820805156057,Blenheim,NA,Marlborough
2021,227,0,15.5,1.6,7.908333333333333,13.13676,2.4375,68.66666666666667,0.41815607042007547,Blenheim,NA,Marlborough
2021,228,0,16.4,6.7,12.066666666666666,12.83724,4.354166666666667,60.44166666666666,0.5772605027448033,Blenheim,NA,Marlborough
2021,229,4.2,15.1,7.7,11.558333333333334,4.19796,4.2125,73.54166666666667,0.3706006925442396,Blenheim,NA,Marlborough
2021,230,4.4,10.7,3.2,7.095833333333333,7.63344,1.9291666666666667,82.05833333333334,0.19188379745752177,Blenheim,NA,Marlborough
2021,231,0,16.4,0.6,7.8875,12.270239999999998,3.5041666666666664,71.6625,0.4081802279711144,Blenheim,NA,Marlborough
2021,232,0,12.6,3.7,9.220833333333333,7.506,3.0625,71.9125,0.34720483043760614,Blenheim,NA,Marlborough
2021,233,0.2,11.4,0.5,4.754166666666666,13.58676,2.0208333333333335,82.9625,0.19745500458615184,Blenheim,NA,Marlborough
2021,234,0,13.2,2.6,8.241666666666667,5.51448,1.825,85.31666666666666,0.18012629399241303,Blenheim,NA,Marlborough
2021,235,0.2,17.3,9.5,13.079166666666666,13.8132,3.2625,77.14166666666667,0.3784125020734582,Blenheim,NA,Marlborough
2021,236,0,17.1,11.7,13.775,14.6142,4.616666666666666,62.925,0.6094173198549049,Blenheim,NA,Marlborough
2021,237,0,17.1,10.6,13.329166666666667,14.967,5.2375,59.31666666666667,0.6462033961928241,Blenheim,NA,Marlborough
2021,238,0,15.8,7.4,11.670833333333334,8.51112,3.6791666666666667,69.63333333333334,0.4458573718326611,Blenheim,NA,Marlborough
2021,239,8.2,13,10,11.65,4.5756,1.3625,95.62916666666666,0.06064612588333795,Blenheim,NA,Marlborough
2021,240,17.6,12.1,9.9,10.85,4.75704,2.0458333333333334,95.59166666666667,0.05729170770113798,Blenheim,NA,Marlborough
2021,241,0.2,12.9,9.4,10.420833333333333,7.8354,1.8875,88.81666666666666,0.14595223469600704,Blenheim,NA,Marlborough
2021,242,0.2,9.8,5,8.325,8.73288,2.691666666666667,74.15833333333333,0.28392217696350946,Blenheim,NA,Marlborough
2021,243,0,9.3,1.7,6.216666666666667,6.6654,1.8583333333333334,72.3375,0.27902643903899216,Blenheim,NA,Marlborough
2021,244,0,13.1,4.7,7.825,15.76152,1.975,74.21666666666667,0.2978357311784221,Blenheim,NA,Marlborough
2021,245,0,14,1,7.454166666666667,15.4314,2.345833333333333,79.05416666666666,0.2688450804442375,Blenheim,NA,Marlborough
2021,246,0,17.6,2.9,9.475,16.85592,1.9291666666666667,75.12083333333334,0.3744579209602155,Blenheim,NA,Marlborough
2021,247,0,17.8,7.8,12.758333333333333,17.000280000000004,5.295833333333333,59.49166666666667,0.6555026683209408,Blenheim,NA,Marlborough
2021,248,0,18.3,10.3,13.6,15.14556,4.520833333333333,52.12083333333334,0.7784894459554488,Blenheim,NA,Marlborough
2021,249,0.4,14.7,9.2,12.341666666666667,6.55668,3.754166666666667,63.375,0.5404383416505629,Blenheim,NA,Marlborough
2021,250,12.2,17.2,11.2,13.433333333333334,12.74076,3.2125,76.02083333333333,0.38187238594079814,Blenheim,NA,Marlborough
2021,251,0.4,13.3,3.2,8.2125,9.41544,3.658333333333333,70.91666666666667,0.3373871101655157,Blenheim,NA,Marlborough
2021,252,0,17,1.8,10.441666666666666,15.55488,4.579166666666667,64.77083333333333,0.553595420039896,Blenheim,NA,Marlborough
2021,253,0,20.3,9.6,15.083333333333334,12.79512,7.108333333333333,54.825,0.8202588396364119,Blenheim,NA,Marlborough
2021,254,0,15.2,5.1,9.9125,17.63784,3.2458333333333336,64.21666666666667,0.46756021961600214,Blenheim,NA,Marlborough
2021,255,0,16.7,3.1,11.566666666666666,14.3964,4.341666666666667,60.391666666666666,0.6060147976561295,Blenheim,NA,Marlborough
2021,256,3.6,16.4,10.8,14.4125,7.38108,5.554166666666666,67.70416666666667,0.5418634541351973,Blenheim,NA,Marlborough
2021,257,0,13.2,6.5,9.554166666666667,17.57196,2.0708333333333333,71.1375,0.36214715803117964,Blenheim,NA,Marlborough
2021,258,0,11.8,1.2,6.7375,16.07292,2.1,74.60416666666667,0.28673749455258335,Blenheim,NA,Marlborough
2021,259,0,10.4,5.6,8.408333333333333,7.6158,2.5666666666666664,71.40833333333333,0.3300147494218934,Blenheim,NA,Marlborough
2021,260,0.2,10.8,5.8,8.1375,17.49528,3.1125,65.05416666666667,0.3857209527814729,Blenheim,NA,Marlborough
2021,261,0,11.2,-0.5,5.6,20.17044,2.1083333333333334,73.17916666666666,0.28953348645653904,Blenheim,NA,Marlborough
2021,262,0,16.9,2.6,10,16.83648,3.5041666666666664,68.4375,0.48272647862688384,Blenheim,NA,Marlborough
2021,263,1.6,18.4,9.6,13.195833333333333,19.093319999999995,2.658333333333333,66.92083333333333,0.5468938225387847,Blenheim,NA,Marlborough
2021,264,0,18.3,8.4,13.916666666666666,18.03636,5.108333333333333,60.15416666666667,0.6654729009853789,Blenheim,NA,Marlborough
2021,265,26.2,14.2,9.6,11.35,3.53916,1.9291666666666667,90.9125,0.12965858093199334,Blenheim,NA,Marlborough
2021,266,3.4000000000000004,15.8,9.7,12.075,6.49296,1.6333333333333333,94.17916666666667,0.0896553627398738,Blenheim,NA,Marlborough
2021,267,0,20.8,11.9,14.970833333333333,20.37636,3.7041666666666666,65.675,0.6220819619876446,Blenheim,NA,Marlborough
2021,268,3,19.1,9.6,14.895833333333334,20.16324,5.504166666666666,61.916666666666664,0.6832419881131085,Blenheim,NA,Marlborough
2021,269,1.4000000000000001,16.6,7.8,11.425,15.28236,3.5375,67.475,0.470307438392658,Blenheim,NA,Marlborough
2021,270,0,11.4,7,8.804166666666667,13.464,1.9958333333333333,67.75416666666666,0.37707122685505584,Blenheim,NA,Marlborough
2021,271,0,12.5,2.6,7.3125,21.68712,2.683333333333333,73.025,0.30898882067629047,Blenheim,NA,Marlborough
2021,272,0,20,1.9,10.908333333333333,22.429080000000003,3.7875,64.48333333333333,0.632795702508893,Blenheim,NA,Marlborough
2021,273,0.2,13.1,3.9,9.845833333333333,10.81044,2.6333333333333333,72.22083333333333,0.3518470640226314,Blenheim,NA,Marlborough
2021,274,0,18.2,2.6,10.133333333333333,22.590719999999997,2.5458333333333334,70.29583333333333,0.471846677856264,Blenheim,NA,Marlborough
2021,275,0,18.4,4.5,11.4,22.00896,2.1125,73.775,0.4331102357601813,Blenheim,NA,Marlborough
2021,276,0,19.5,8.3,13.154166666666667,18.14184,1.9916666666666667,69.24583333333334,0.5190962510996299,Blenheim,NA,Marlborough
2021,277,9,13.9,10.3,11.783333333333333,5.97096,1.45,91.37083333333334,0.12188860969794901,Blenheim,NA,Marlborough
2021,278,0.6000000000000001,16.7,11.1,12.716666666666667,12.91068,1.5958333333333332,90.275,0.15718534145346327,Blenheim,NA,Marlborough
2021,279,0.2,17,11.5,14.408333333333333,8.19432,1.4166666666666667,85.92916666666666,0.25263678306411846,Blenheim,NA,Marlborough
2021,280,7.800000000000001,17.6,14,15.641666666666667,11.14776,2.004166666666667,84.42083333333333,0.2845701823774517,Blenheim,NA,Marlborough
2021,281,0,22.3,11.9,16.35,23.52924,2.6041666666666665,70.85833333333333,0.6343328026406253,Blenheim,NA,Marlborough
2021,282,0.4,18.8,8.7,14.204166666666666,17.27676,3.495833333333333,65.11666666666666,0.6004526132088721,Blenheim,NA,Marlborough
2021,283,0,15.2,6.7,10.9125,21.91392,2.5458333333333334,82.55416666666666,0.2576899613915067,Blenheim,NA,Marlborough
2021,284,0.8,19.4,7,13.35,17.49852,3.1875,72.33333333333333,0.511627697192471,Blenheim,NA,Marlborough
2021,285,5.2,16,6.9,11.6625,18.39996,3.2875,70.45416666666667,0.4257352993461235,Blenheim,NA,Marlborough
2021,286,0,13.4,3,8.2,11.03796,1.6708333333333334,72.90833333333333,0.35748570954173553,Blenheim,NA,Marlborough
2021,287,0,14.5,1.5,8.2875,21.80916,2.4458333333333333,74.39166666666667,0.33154072376372934,Blenheim,NA,Marlborough
2021,288,0,19,4.5,11.9625,25.88364,1.9125,73.84583333333333,0.4477740819965585,Blenheim,NA,Marlborough
2021,289,0,19.8,4.4,12.625,25.38792,2.1375,64.69166666666666,0.6266174180853402,Blenheim,NA,Marlborough
2021,290,12.4,17.6,11.3,14.333333333333334,6.75324,2.154166666666667,79.57916666666667,0.32986977342459645,Blenheim,NA,Marlborough
2021,291,0.2,21,14.1,17.45,24.08364,4.270833333333333,62.96666666666667,0.773879329872629,Blenheim,NA,Marlborough
2021,292,0,21.3,10.7,15.970833333333333,26.28252,4.2,53.62916666666667,0.9146329866078641,Blenheim,NA,Marlborough
2021,293,0,12.9,7.2,10.225,16.05636,2.595833333333333,73.22916666666667,0.34807959051814863,Blenheim,NA,Marlborough
2021,294,0,15.6,5.3,10.008333333333333,18.3726,2.1125,76.8375,0.32599087431470786,Blenheim,NA,Marlborough
2021,295,0,15.4,4.5,10.375,24.9156,2.0416666666666665,70.74583333333334,0.42173848494587773,Blenheim,NA,Marlborough
2021,296,0,16.1,5,10.716666666666667,21.37572,2.279166666666667,76.84166666666667,0.3427059225386187,Blenheim,NA,Marlborough
2021,297,0,20.7,10.7,15.445833333333333,17.683919999999997,2.6,72.55416666666666,0.5302180042928554,Blenheim,NA,Marlborough
2021,298,0,24.2,14.2,18.904166666666665,27.90828,2.475,64.20416666666667,0.8749709659580898,Blenheim,NA,Marlborough
2021,299,0,23.7,11.2,17.779166666666665,21.42828,2.9583333333333335,64.2,0.8167689834360254,Blenheim,NA,Marlborough
2021,300,0,22.2,14.3,17.445833333333333,17.14572,2.2625,69.22916666666667,0.6454817046082136,Blenheim,NA,Marlborough
2021,301,1.6,16.8,11.8,14.041666666666666,17.38764,1.9416666666666667,82.14999999999999,0.2922769004744607,Blenheim,NA,Marlborough
2021,302,32,23,11.2,15.516666666666666,20.80512,1.6583333333333334,84.725,0.35855398574731356,Blenheim,NA,Marlborough
2021,303,0,21.9,9.7,15.675,25.43508,2.4458333333333333,79.4625,0.4535197084639656,Blenheim,NA,Marlborough
2021,304,0,21.2,13.6,17.379166666666666,23.47776,4.2375,53.641666666666666,0.9708900266762837,Blenheim,NA,Marlborough
2021,305,0,19.5,10.4,14.004166666666666,24.150959999999998,2.1916666666666664,71.59583333333333,0.4861014493837734,Blenheim,NA,Marlborough
2021,306,0,18.6,8.3,12.9375,18.28476,2.566666666666667,64.60416666666667,0.5573479963230438,Blenheim,NA,Marlborough
2021,307,0,12.8,9.6,10.854166666666666,20.19708,3.6958333333333333,58.604166666666664,0.5406836698890845,Blenheim,NA,Marlborough
2021,308,0,12.8,10,11.275,11.505599999999998,3.4791666666666665,61.50416666666666,0.5157703015638021,Blenheim,NA,Marlborough
2021,309,0,15.3,11.2,12.6,11.39868,1.9875,75.71666666666667,0.3574462737206993,Blenheim,NA,Marlborough
2021,310,0,15,11.1,13.0375,13.12272,1.9708333333333334,76.79166666666667,0.3579901123471828,Blenheim,NA,Marlborough
2021,311,0,18,11.1,14.291666666666666,22.90212,2.125,81.8125,0.30626179883967825,Blenheim,NA,Marlborough
2021,312,0,20.5,10.5,15.0125,28.48716,2.225,86.4125,0.2784897744040519,Blenheim,NA,Marlborough
2021,313,0,24.8,13.2,17.633333333333333,27.98316,2.0083333333333333,72.62916666666666,0.6614661613334721,Blenheim,NA,Marlborough
2021,314,0,25.4,10.2,18.05,30.08628,2.2291666666666665,63.675,0.9017465287860599,Blenheim,NA,Marlborough
2021,315,0.6000000000000001,20.6,12.7,16.754166666666666,17.81136,1.7625,80.15416666666667,0.4086961565688338,Blenheim,NA,Marlborough
2021,316,0.2,22.6,15.3,18.458333333333332,12.90564,3.1416666666666666,72.61666666666667,0.612848260549804,Blenheim,NA,Marlborough
2021,317,1.4,25.8,18.2,21.070833333333333,22.3884,3.4375,71.525,0.7352445748600244,Blenheim,NA,Marlborough
2021,318,0.8,24.4,15.2,19.7875,26.72784,4.325,60.708333333333336,0.9500490617687813,Blenheim,NA,Marlborough
2021,319,0,23.1,13.6,18.71666666666667,31.37184,4.7375,54.05416666666667,1.0559030788674784,Blenheim,NA,Marlborough
2021,320,1,20.8,14,17.345833333333335,25.1208,4.545833333333333,55.81666666666667,0.9188792672741556,Blenheim,NA,Marlborough
2021,321,0.6000000000000001,21.2,9.8,15.679166666666667,30.34944,4.429166666666666,55.795833333333334,0.8815909260526906,Blenheim,NA,Marlborough
2021,322,0.4,17.7,6.5,13.291666666666666,29.07036,2.5375,70.55833333333334,0.49247793464145667,Blenheim,NA,Marlborough
2021,323,0,24,7.7,16.058333333333334,32.30244,2.6458333333333335,61.22083333333333,0.8881268589450007,Blenheim,NA,Marlborough
2021,324,0,24.8,12,17.608333333333334,30.41424,3.3875,53.1,1.053323703636649,Blenheim,NA,Marlborough
2021,325,3.8,17.9,12.8,16.0125,8.7786,3.1708333333333334,71.50833333333334,0.5155562490098645,Blenheim,NA,Marlborough
2021,326,0,17.3,11.8,15,27.37008,3.4125,76.43333333333334,0.40908344114169093,Blenheim,NA,Marlborough
2021,327,0,15.5,12.1,13.766666666666666,11.77452,2.225,77.9375,0.35808414351580653,Blenheim,NA,Marlborough
2021,328,0,18.6,10.1,14.1625,30.30912,2.095833333333333,74.2125,0.45553357492066016,Blenheim,NA,Marlborough
2021,329,0,26.2,8.8,17.27916666666667,31.62024,2.408333333333333,61.875,0.9883150942336881,Blenheim,NA,Marlborough
2021,330,0,25.4,10.8,19.066666666666666,31.71888,3.9458333333333333,48.44583333333333,1.2938244149387932,Blenheim,NA,Marlborough
2021,331,3.4,22.2,12.6,17.575,9.79956,3.308333333333333,66.99166666666667,0.7247861313003124,Blenheim,NA,Marlborough
2021,332,2,18.8,12.3,14.770833333333334,12.121199999999998,1.8,88.46666666666667,0.21316613698368547,Blenheim,NA,Marlborough
2021,333,0,26.5,11.9,19.425,32.70384,2.2708333333333335,75.52916666666667,0.6734174153839839,Blenheim,NA,Marlborough
2021,334,0,24,14.8,18.6,21.9384,2.0208333333333335,79.85416666666667,0.47179645206661114,Blenheim,NA,Marlborough
2021,335,0,17.3,11.8,14.933333333333334,13.806,2.3583333333333334,77.55833333333334,0.39175821912362724,Blenheim,NA,Marlborough
2021,336,0,20.2,12.9,16.545833333333334,23.34996,2.091666666666667,73.97916666666667,0.5228465961539109,Blenheim,NA,Marlborough
2021,337,1.4000000000000001,22.7,16,19.204166666666666,13.38768,1.9875,78.07916666666667,0.529696983996317,Blenheim,NA,Marlborough
2021,338,0,22,17.5,19.083333333333332,13.4352,2.3666666666666667,72.65,0.6209149904955426,Blenheim,NA,Marlborough
2021,339,0,24.6,16.7,20.3625,23.139,2.3166666666666664,76.43333333333334,0.6193463083231445,Blenheim,NA,Marlborough
2021,340,30.400000000000002,20,11.8,13.775,7.23168,2.0541666666666667,91.71666666666667,0.14635839007712792,Blenheim,NA,Marlborough
2021,341,1,17.4,11.9,14.254166666666666,16.4178,1.5125,88.22083333333333,0.2100060857430186,Blenheim,NA,Marlborough
2021,342,0,27.8,14,19.216666666666665,28.69092,2.15,72.225,0.7571080033203516,Blenheim,NA,Marlborough
2021,343,0,26.5,17,21.495833333333334,20.2752,2.529166666666667,69.2875,0.8519414921343563,Blenheim,NA,Marlborough
2021,344,0,20.7,16.2,18.575,15.97896,2.683333333333333,77.35833333333333,0.4970902908411218,Blenheim,NA,Marlborough
2021,345,0,24.4,14.9,20.8375,21.28176,2.470833333333333,70.27916666666667,0.76607742906917,Blenheim,NA,Marlborough
2021,346,6,15.4,11.7,13.383333333333333,9.16632,2.2958333333333334,80.21666666666667,0.3125142789064956,Blenheim,NA,Marlborough
2021,347,0.8,21.2,11.5,15.770833333333334,24.05124,2.275,78,0.43996966434131235,Blenheim,NA,Marlborough
2021,348,8,18.7,13.4,15.845833333333333,10.04076,1.6166666666666667,88.87083333333334,0.2103021759473472,Blenheim,NA,Marlborough
2021,349,21,20.9,13.6,16.8125,10.05444,2.6791666666666667,92.51666666666667,0.15232316320897527,Blenheim,NA,Marlborough
2021,350,5.6000000000000005,18,13.9,15.3375,11.935800000000002,2.2416666666666667,89.975,0.18107636064119753,Blenheim,NA,Marlborough
2021,351,0,25,12.2,17.108333333333334,31.27212,2.716666666666667,78.3125,0.5138886528519317,Blenheim,NA,Marlborough
2021,352,0,23.5,12.6,17.904166666666665,34.326,3.1416666666666666,54.354166666666664,0.9923936881725675,Blenheim,NA,Marlborough
2021,353,0,28.9,11.2,19.35,32.17608,2.0625,59.358333333333334,1.0865611316984383,Blenheim,NA,Marlborough
2021,354,0,26.4,14.3,21.216666666666665,34.62732,4.525,50.63333333333333,1.3697214774859447,Blenheim,NA,Marlborough
2021,355,0,26.7,17.2,22.4875,33.8526,5.5875,47.5,1.5053922258419177,Blenheim,NA,Marlborough
