year,doy,totalRain,Tmax,Tmin,Tmean,Rad,Wind,RH,vpd,station,vineyard,region
2022,169,2.2,11.6,4,7.770833333333333,3.0618,1.65,90.33333333333333,0.11560432523268846,Blenheim,NA,Marlborough
2022,170,0,12.6,2.8,7.1125,7.97004,1.5333333333333334,81.77083333333333,0.21427953473213035,Blenheim,NA,Marlborough
2022,171,0.2,9.4,-0.1,5.1375,5.957999999999999,2.345833333333333,82.4125,0.18415919320450602,Blenheim,NA,Marlborough
2022,172,0,11.7,0.2,4.358333333333333,8.0118,1.8166666666666667,80.90833333333333,0.20177959883585148,Blenheim,NA,Marlborough
2022,173,0,12,0,4,7.2252,1.8583333333333334,85.61666666666666,0.1488816715437803,Blenheim,NA,Marlborough
2022,174,0,12.4,0,4.15,7.7904,1.875,81.19583333333333,0.19593324446690846,Blenheim,NA,Marlborough
2022,175,0,11.4,0.9,6.5,2.62728,1.9333333333333333,83.53333333333333,0.16594686876756307,Blenheim,NA,Marlborough
2022,176,0,14.1,7.6,10,3.84084,1.575,94.125,0.07789841032704724,Blenheim,NA,Marlborough
2022,177,0,16.9,5.4,9.4875,7.9254,2.0375,83.85416666666667,0.22603096484317703,Blenheim,NA,Marlborough
2022,178,0,16.4,2.9,8.691666666666666,7.53552,2.3666666666666667,73.275,0.39516961722897825,Blenheim,NA,Marlborough
2022,179,17,9.1,5.2,7.375,1.5685200000000001,1.0833333333333333,92.20416666666667,0.07698684777382815,Blenheim,NA,Marlborough
2022,180,0.4,13.6,3.3,7.2125,8.55792,1.9125,86.20416666666667,0.18279066474967795,Blenheim,NA,Marlborough
2022,181,0,15,1.9,7.820833333333334,6.83928,2.9916666666666667,73.97916666666667,0.35590925266740175,Blenheim,NA,Marlborough
2022,182,0,12.8,5,8.733333333333333,8.03088,2.0791666666666666,69.40416666666667,0.3684064828672373,Blenheim,NA,Marlborough
2022,183,0,14.2,2.8,6.8,7.90128,2.370833333333333,73.14583333333333,0.2942950202363626,Blenheim,NA,Marlborough
2022,184,0,16.2,0.6,7.3375,8.31492,2.2958333333333334,74.09583333333333,0.347471424895578,Blenheim,NA,Marlborough
2022,185,0,14.3,2,7.883333333333333,8.06688,2.1916666666666664,70.5625,0.34234945335591876,Blenheim,NA,Marlborough
2022,186,0,13.8,5.9,9.379166666666666,3.3354,2.4791666666666665,68.56666666666666,0.38147930552643083,Blenheim,NA,Marlborough
2022,187,0,12,3.6,7.245833333333334,4.4910000000000005,1.7125,82.725,0.19170813173088033,Blenheim,NA,Marlborough
2022,188,0,9.8,1.3,5.3625,5.38092,1.7541666666666667,81.35416666666667,0.18618849480931512,Blenheim,NA,Marlborough
2022,189,16.400000000000002,11.8,6.3,8.591666666666667,4.05,2.0208333333333335,94.15833333333333,0.06746876946979381,Blenheim,NA,Marlborough
2022,190,2.2,17.6,8.4,14.066666666666666,7.37352,4.770833333333333,64.2625,0.6076959397990995,Blenheim,NA,Marlborough
2022,191,0.6000000000000001,10,6.2,7.975,5.45724,1.8041666666666667,69.7125,0.33048624744634125,Blenheim,NA,Marlborough
2022,192,5.6,8.8,6.2,7.625,1.63512,1.5083333333333333,80.2125,0.208684747879687,Blenheim,NA,Marlborough
2022,193,67.8,12.1,9.3,10.691666666666666,1.68444,1.9916666666666667,95.875,0.053153449339905075,Blenheim,NA,Marlborough
2022,194,0.2,17.6,9.4,12.883333333333333,8.64648,3.9166666666666665,68.09166666666667,0.5139971038657303,Blenheim,NA,Marlborough
2022,195,0,13.2,3.5,8.7625,6.9516,1.8208333333333333,74.79583333333333,0.32020106329912146,Blenheim,NA,Marlborough
2022,196,2.2,11.1,4.7,7.220833333333333,5.26932,1.5375,81.8875,0.19697142185277086,Blenheim,NA,Marlborough
2022,197,0.2,11.3,1.3,5.4125,9.14184,1.675,82.90416666666667,0.18498746647993425,Blenheim,NA,Marlborough
2022,198,0,14.3,0.4,6.9125,8.10864,3.05,71.56666666666666,0.3647793911775939,Blenheim,NA,Marlborough
2022,199,0,14.8,10.9,13.408333333333333,3.23604,6.408333333333333,63.32083333333333,0.5719762586170706,Blenheim,NA,Marlborough
2022,200,2.4,17.4,10.4,13.920833333333333,4.888079999999999,3.4291666666666667,74.025,0.4317021162376521,Blenheim,NA,Marlborough
2022,201,1.4000000000000001,10.8,8.5,9.725,2.32452,1.1875,94.24583333333334,0.06939678205914766,Blenheim,NA,Marlborough
2022,202,10.6,12.3,4,8.554166666666667,3.3948,1.5041666666666667,76.74166666666666,0.27803818617566367,Blenheim,NA,Marlborough
2022,203,0,12.6,0.3,5.320833333333333,9.77112,1.6708333333333334,77.025,0.24998990843189786,Blenheim,NA,Marlborough
2022,204,0,9.9,1.8,4.9,5.859719999999999,1.7625,81.825,0.1777157565186081,Blenheim,NA,Marlborough
2022,205,0,10.6,5,6.8375,5.72544,1.4958333333333333,80.11666666666666,0.21102376128329653,Blenheim,NA,Marlborough
2022,206,18.4,9.8,5.4,7.9125,1.3301999999999998,1.975,89.80416666666666,0.10661260157860641,Blenheim,NA,Marlborough
2022,207,36.4,13.9,8,10.129166666666666,4.36536,1.6583333333333334,95.5375,0.061410160264775894,Blenheim,NA,Marlborough
2022,208,1,13.5,8.2,11.029166666666667,4.56948,0.7208333333333333,95.25833333333333,0.06485101077153377,Blenheim,NA,Marlborough
2022,209,3.4,15.5,7.8,10.2125,6.70608,1.5958333333333334,87.875,0.1742113984095413,Blenheim,NA,Marlborough
2022,210,0,16.3,3.8,9.541666666666666,10.06416,2.8833333333333333,75.04583333333333,0.37904238251824074,Blenheim,NA,Marlborough
2022,211,38.4,9.7,3.5,6.708333333333333,2.10672,2.275,88.92916666666667,0.11245081936090331,Blenheim,NA,Marlborough
2022,212,13.4,10.4,3.3,6.7875,5.2992,1.6625,86.31666666666666,0.14455411796735956,Blenheim,NA,Marlborough
2022,213,0,14.9,1.3,7.241666666666666,10.98144,3.095833333333333,67.0875,0.4041502003766989,Blenheim,NA,Marlborough
2022,214,0,16.6,9.4,12.983333333333334,9.2574,5.3625,60.166666666666664,0.6068651920851645,Blenheim,NA,Marlborough
2022,215,1.4,17.7,10.4,13.804166666666667,10.94832,5.120833333333334,64.09166666666667,0.5967296352390757,Blenheim,NA,Marlborough
2022,216,0,18.5,4,10.816666666666666,11.65824,3.058333333333333,58.75833333333333,0.6351425738116138,Blenheim,NA,Marlborough
2022,217,0,15.2,3.3,10.645833333333334,7.39584,3.3375,62.21666666666667,0.5214052891290463,Blenheim,NA,Marlborough
2022,218,8.6,16.6,13.4,14.770833333333334,2.98368,2.5083333333333333,81.04166666666667,0.32304250696044146,Blenheim,NA,Marlborough
2022,219,1.4,18.5,9.2,13.333333333333334,10.09728,2.7,72.90416666666667,0.46022121742030736,Blenheim,NA,Marlborough
2022,220,1.4,9.5,6.1,7.375,3.07008,2.754166666666667,69.02083333333333,0.32044857357400164,Blenheim,NA,Marlborough
2022,221,0,10.3,4.1,7.633333333333334,6.2316,2.9333333333333336,64.25416666666666,0.38075889209728275,Blenheim,NA,Marlborough
2022,222,0,9.8,-1.4,3.5416666666666665,12.162240000000002,1.525,76.9625,0.21864697428797075,Blenheim,NA,Marlborough
2022,223,0,11.5,-1.8,3.779166666666667,11.662920000000002,1.8583333333333334,78.19166666666666,0.22719115685393265,Blenheim,NA,Marlborough
2022,224,0,11.2,-0.9,4.154166666666667,12.351240000000002,2.0791666666666666,78.87916666666666,0.21623416496056153,Blenheim,NA,Marlborough
2022,225,0,12.3,0.5,5.5,12.4848,2.0458333333333334,75.99583333333334,0.26565711867164304,Blenheim,NA,Marlborough
2022,226,0,15.5,0.5,6.6875,12.91716,2.3166666666666664,72,0.3464692594020355,Blenheim,NA,Marlborough
2022,227,0,12.3,1.7,6.7875,6.46956,1.55,73.60833333333333,0.2808469860820155,Blenheim,NA,Marlborough
2022,228,0,16.2,6.7,11.25,3.14064,1.7333333333333334,80.27083333333333,0.2913045382617768,Blenheim,NA,Marlborough
2022,229,24.2,16.2,12.5,14.295833333333333,2.7432,1.5583333333333333,92.15,0.1274943298992271,Blenheim,NA,Marlborough
2022,230,36.4,16.3,13,14.895833333333334,3.1316400000000004,1.4166666666666667,95.00833333333333,0.08512952409715863,Blenheim,NA,Marlborough
2022,231,13.200000000000001,17.6,15.1,16.316666666666666,3.1046399999999994,2.2375,91.175,0.16778712913645466,Blenheim,NA,Marlborough
2022,232,19.4,19.8,13.7,16.645833333333332,10.32696,2.3625,82.97916666666667,0.3468001861699822,Blenheim,NA,Marlborough
2022,233,0.6000000000000001,17.2,12.2,14.104166666666666,5.65632,2.308333333333333,74.6,0.42340869823131155,Blenheim,NA,Marlborough
2022,234,3,14,7.7,10.2125,4.79124,1.5583333333333333,85.3375,0.19344851915072214,Blenheim,NA,Marlborough
2022,235,0.2,14,8,10.641666666666667,12.224159999999998,1.1541666666666666,89.0625,0.15418740957989369,Blenheim,NA,Marlborough
2022,236,0,17.1,8.1,12.579166666666667,13.762800000000004,4.2625,61.125,0.6022918802985285,Blenheim,NA,Marlborough
2022,237,2.1999999999999997,13.6,7.4,10.641666666666666,8.65656,1.5999999999999999,86.57916666666667,0.18005019354512047,Blenheim,NA,Marlborough
2022,238,0.2,14.1,7.6,11.0875,5.8266,2.1166666666666667,78.33333333333333,0.30545662758493813,Blenheim,NA,Marlborough
2022,239,0,13.4,3.1,8.120833333333334,12.636,2.1166666666666667,85.27083333333333,0.18700843539744627,Blenheim,NA,Marlborough
2022,240,0,12.4,7.9,9.65,7.7094,1.7375,77.47083333333333,0.2819884042154184,Blenheim,NA,Marlborough
2022,241,0.2,12.1,6.2,8.908333333333333,10.85904,1.6208333333333333,78.02916666666667,0.267372406571743,Blenheim,NA,Marlborough
2022,242,0,16.4,2.5,9.1375,15.59016,2.4166666666666665,69.6875,0.41618892331995216,Blenheim,NA,Marlborough
2022,243,0,16.6,3.7,10.7125,12.8682,3.841666666666667,68.15833333333333,0.48830737294512044,Blenheim,NA,Marlborough
2022,244,0,20.1,10.9,14.55,14.31288,3.2416666666666667,62.041666666666664,0.6673678287139586,Blenheim,NA,Marlborough
2022,245,0,19,11,14.125,12.22308,3.745833333333333,64.41666666666667,0.5986387091603343,Blenheim,NA,Marlborough
2022,246,0.2,19.3,11.4,14.979166666666668,13.96152,3.7125,64.7875,0.6399781145131964,Blenheim,NA,Marlborough
2022,247,0,16.8,8.4,12.416666666666666,16.73712,5.279166666666667,46.55833333333333,0.8046656805495309,Blenheim,NA,Marlborough
2022,248,0,10.3,5.9,7.633333333333334,5.15736,1.8291666666666666,79.47916666666667,0.21544076863881914,Blenheim,NA,Marlborough
2022,249,0,11.5,1.9,5.9,17.29116,2.25,56.645833333333336,0.4339662548743975,Blenheim,NA,Marlborough
2022,250,0,13.6,-1.4,5.420833333333333,17.68932,2.3541666666666665,68.1375,0.37159901797068295,Blenheim,NA,Marlborough
2022,251,0,13,2.9,7.541666666666667,8.25588,2.0625,72.975,0.30499485946713917,Blenheim,NA,Marlborough
2022,252,0,15,5.8,9.775,12.26664,1.9041666666666668,74.67083333333333,0.3293943432340848,Blenheim,NA,Marlborough
2022,253,0.2,15.3,6.3,10.516666666666666,11.560319999999997,1.9291666666666667,80.15416666666667,0.27325737930462357,Blenheim,NA,Marlborough
2022,254,9.8,16.3,9.2,11.466666666666667,14.8428,1.5791666666666666,85.44166666666666,0.22424456851152022,Blenheim,NA,Marlborough
2022,255,0.6000000000000001,14.9,9.1,11.875,8.93088,2.1791666666666667,82.45,0.26178906994306295,Blenheim,NA,Marlborough
2022,256,0.2,16.2,7.3,12.508333333333333,14.56092,4.666666666666667,56.3625,0.6548631696737516,Blenheim,NA,Marlborough
2022,257,0,12.6,3.1,7.733333333333333,17.89524,2.1458333333333335,65.80416666666666,0.3945389746705812,Blenheim,NA,Marlborough
2022,258,0,15.4,0.3,7.666666666666667,19.29384,2.1458333333333335,67.31666666666666,0.43610120402614394,Blenheim,NA,Marlborough
2022,259,0,13.7,1.6,7.983333333333333,14.81904,2.2916666666666665,71.37083333333334,0.3306833794242582,Blenheim,NA,Marlborough
2022,260,0,16.8,3.2,9.825,18.495,1.6625,75.07083333333334,0.3776426666303122,Blenheim,NA,Marlborough
2022,261,0,18.4,4,11.020833333333334,17.99496,2.1708333333333334,70.625,0.48337884357528627,Blenheim,NA,Marlborough
2022,262,1.4000000000000001,18.1,10.5,13.675,9.93888,2.3333333333333335,74.79583333333333,0.4023585061983412,Blenheim,NA,Marlborough
2022,263,0,19.3,7.3,13.258333333333333,17.59968,3.345833333333333,71.35416666666667,0.513041435561302,Blenheim,NA,Marlborough
2022,264,0.2,14.8,9,11.779166666666667,8.19216,1.575,82.12916666666666,0.2576790405177841,Blenheim,NA,Marlborough
2022,265,0,13.9,9,10.7125,12.852,1.925,79.44166666666666,0.27292993033369417,Blenheim,NA,Marlborough
2022,266,8.2,13.2,7.4,10.075,3.52908,1.8458333333333334,85.50833333333333,0.1863164687423165,Blenheim,NA,Marlborough
2022,267,0.2,16.4,8.4,12.383333333333333,17.03952,2.0083333333333333,87.075,0.21127812685256045,Blenheim,NA,Marlborough
2022,268,0,15.2,9.6,11.770833333333334,17.56908,1.7875,80.51666666666667,0.2905940975869414,Blenheim,NA,Marlborough
2022,269,0,15.6,8.5,11.166666666666666,19.368719999999996,1.9291666666666667,69.1625,0.43014772242028704,Blenheim,NA,Marlborough
2022,270,0,19.4,7.4,13.129166666666666,16.83252,2.8125,67.52083333333333,0.580728969399821,Blenheim,NA,Marlborough
2022,271,0.2,18.7,12.4,15.0875,13.1292,3.0833333333333335,67.53333333333333,0.5728908862974437,Blenheim,NA,Marlborough
2022,272,6,18.8,11.5,15.120833333333334,7.46424,1.8416666666666666,81.73333333333333,0.3335946886707526,Blenheim,NA,Marlborough
2022,273,11.4,10.4,7.3,8.983333333333334,7.81092,2.6791666666666667,84.28333333333333,0.17864111099979052,Blenheim,NA,Marlborough
2022,274,2.4,10,7.4,8.683333333333334,5.40324,2.9583333333333335,80.61666666666666,0.21692941589474143,Blenheim,NA,Marlborough
2022,275,3.6,11.2,7.3,9,5.71896,1.6083333333333334,80.28333333333333,0.23147226055902692,Blenheim,NA,Marlborough
2022,276,0,12.6,5.7,9.633333333333333,9.31248,1.5625,81.04166666666667,0.24055747240407307,Blenheim,NA,Marlborough
2022,277,0,16.3,3.3,11.045833333333334,22.46256,3.475,71.17083333333333,0.4461760047813155,Blenheim,NA,Marlborough
2022,278,0,15.8,4.9,10.366666666666667,17.7822,4.270833333333333,61.19166666666667,0.5154731732807631,Blenheim,NA,Marlborough
2022,279,0.4,12.5,1.6,6.658333333333333,23.903279999999995,2.154166666666667,55.729166666666664,0.5099071125379221,Blenheim,NA,Marlborough
2022,280,0,13.9,0.5,7.679166666666666,23.92668,2.525,62.325,0.45951182457499107,Blenheim,NA,Marlborough
2022,281,0,19.7,3.3,11.375,24.767640000000004,2.783333333333333,61.65833333333333,0.6623243309869371,Blenheim,NA,Marlborough
2022,282,0,19.3,8.6,14.1,24.43932,4.683333333333334,54.733333333333334,0.7851801267045192,Blenheim,NA,Marlborough
2022,283,0,18.3,11.3,15.0625,21.90096,5.541666666666667,57.77916666666667,0.7463149442458938,Blenheim,NA,Marlborough
2022,284,0,21.2,11.1,15.666666666666666,17.73648,3.0208333333333335,64.95416666666667,0.668739135472783,Blenheim,NA,Marlborough
2022,285,0,15.1,9,11.695833333333333,16.9758,1.8375,71.44166666666666,0.41446722457762203,Blenheim,NA,Marlborough
2022,286,0.4,13.3,6.3,10.2125,10.22328,2.029166666666667,76.5125,0.3036641122065668,Blenheim,NA,Marlborough
2022,287,0,13.2,6,9.183333333333334,12.59352,1.8083333333333333,75.60833333333333,0.3047581908991661,Blenheim,NA,Marlborough
2022,288,0,14,8.3,10.654166666666667,14.23332,1.9333333333333333,72.7875,0.3612927238562673,Blenheim,NA,Marlborough
2022,289,0,16.8,4.7,11.420833333333334,25.07832,2.2416666666666667,76.60833333333333,0.37787949188535036,Blenheim,NA,Marlborough
2022,290,0,19.6,7,12.770833333333334,23.56632,2.5041666666666664,74.8625,0.4495766948980398,Blenheim,NA,Marlborough
2022,291,0,21.5,8,14.208333333333334,20.3112,3.033333333333333,56.74166666666667,0.8343897405188272,Blenheim,NA,Marlborough
2022,292,0,17.6,7.6,12.829166666666667,25.45632,2.816666666666667,62.75833333333333,0.6063978342788333,Blenheim,NA,Marlborough
2022,293,0,22.2,8.8,15.866666666666667,25.52544,5.283333333333333,42.108333333333334,1.1368354843400275,Blenheim,NA,Marlborough
2022,294,0,15.8,8.1,11.395833333333334,22.747319999999995,2.0625,58.916666666666664,0.5796339771666917,Blenheim,NA,Marlborough
2022,295,0,14.7,5,10.425,26.34948,1.9291666666666667,70.225,0.4133890155649356,Blenheim,NA,Marlborough
2022,296,0,24.4,7.4,15.6625,27.05796,2.9583333333333335,59.75,0.9042433521461399,Blenheim,NA,Marlborough
2022,297,0,23.9,11.2,16.708333333333332,21.69828,4.016666666666667,46.38333333333333,1.0992344993779974,Blenheim,NA,Marlborough
2022,298,0.2,11.2,5.7,9.516666666666667,7.9398,1.8541666666666667,71.66666666666667,0.34365141113937653,Blenheim,NA,Marlborough
2022,299,0,22,4.4,14.2375,24.45156,3.970833333333333,63.2875,0.7905812612879636,Blenheim,NA,Marlborough
2022,300,0,18.7,10.1,14.970833333333333,23.843159999999997,2.4625,67.025,0.584649420426965,Blenheim,NA,Marlborough
2022,301,0.4,20.9,12.8,16.575,9.2592,2.033333333333333,76.75,0.4689984285839328,Blenheim,NA,Marlborough
2022,302,9.4,21.8,15.8,18.241666666666667,15.22044,2.375,83.75833333333334,0.3668392299148139,Blenheim,NA,Marlborough
2022,303,0,22.9,14.5,19.5625,24.88212,5.433333333333334,55.74166666666667,1.046561255275873,Blenheim,NA,Marlborough
2022,304,0,23.4,10.4,17.045833333333334,27.66924,2.004166666666667,64.94583333333334,0.7786049952006753,Blenheim,NA,Marlborough
2022,305,0,22.7,9.4,16.804166666666667,28.73736,3.9791666666666665,59.483333333333334,0.8652390096952697,Blenheim,NA,Marlborough
2022,306,0,20.2,15.9,17.966666666666665,6.13476,4.7375,65.19583333333334,0.7164635402604581,Blenheim,NA,Marlborough
2022,307,7.2,22.7,15.5,19.216666666666665,22.54644,5.483333333333333,59.84583333333333,0.940280824368054,Blenheim,NA,Marlborough
2022,308,0,22.6,13.2,17.9875,29.00664,4.458333333333333,47.375,1.1548248292663288,Blenheim,NA,Marlborough
2022,309,0,17.8,11.5,14.604166666666666,26.50392,3.4166666666666665,60.47083333333333,0.6706731112139447,Blenheim,NA,Marlborough
2022,310,0,17,10.2,13.570833333333333,26.15184,2.341666666666667,72.1625,0.4545585403905921,Blenheim,NA,Marlborough
2022,311,0,24.2,7.6,15.775,29.952,2.7375,64.3875,0.8290855763599014,Blenheim,NA,Marlborough
2022,312,0,17.6,7.8,13.095833333333333,27.99864,2.845833333333333,79.59583333333333,0.34754434306989235,Blenheim,NA,Marlborough
2022,313,0,21.4,8.1,15.1,30.48336,2.6208333333333336,71.54166666666667,0.5898605786835001,Blenheim,NA,Marlborough
2022,314,0,16.9,9.8,14.05,24.59808,3.0791666666666666,61.025,0.6376045085805873,Blenheim,NA,Marlborough
2022,315,10.799999999999999,15.5,9.7,12.795833333333333,9.29628,2.183333333333333,72.61666666666667,0.41065282567002215,Blenheim,NA,Marlborough
2022,316,0.6000000000000001,24.1,11.9,17.2125,24.45192,2.7708333333333335,76.04583333333333,0.5614603382897767,Blenheim,NA,Marlborough
2022,317,2.8,19.7,12.2,16.308333333333334,25.58196,1.975,80.475,0.388233993474335,Blenheim,NA,Marlborough
2022,318,0,16.9,11,14.766666666666666,27.25092,3.0833333333333335,79.94166666666666,0.35018785374817996,Blenheim,NA,Marlborough
2022,319,0,27.3,9.8,18.4875,30.75552,2.4375,62.4125,1.0222180243899965,Blenheim,NA,Marlborough
2022,320,0,25.3,13,18.875,25.146000000000004,1.9875,56.5125,1.065247334179054,Blenheim,NA,Marlborough
2022,321,0,20.9,13.6,17.3625,17.1522,1.7875,74.4625,0.5249640403798906,Blenheim,NA,Marlborough
2022,322,19.8,22.4,14.5,17.5125,18.63036,1.5958333333333334,83.79583333333333,0.3687971642082384,Blenheim,NA,Marlborough
2022,323,10.8,21,14.9,17.404166666666665,17.62776,1.6416666666666666,81.04583333333333,0.4180046324581163,Blenheim,NA,Marlborough
2022,324,7.4,19.3,12.2,15.808333333333334,14.33736,1.4916666666666667,87.14166666666667,0.2504162519913448,Blenheim,NA,Marlborough
2022,325,0.4,20.1,12.6,17.045833333333334,15.16896,2.529166666666667,76.7625,0.49023096963895696,Blenheim,NA,Marlborough
2022,326,0,22.2,13.7,17.995833333333334,28.12752,3.775,54.9375,0.9880379130597088,Blenheim,NA,Marlborough
2022,327,0.6000000000000001,22.5,12.9,17.2,29.94516,4.704166666666667,52.6125,1.0478684841902977,Blenheim,NA,Marlborough
2022,328,1.2,19.4,10.8,14.141666666666667,19.70892,4.041666666666667,65.575,0.6002873313709706,Blenheim,NA,Marlborough
2022,329,0,19.1,6.7,14.0375,27.24552,2.8833333333333333,60.333333333333336,0.6972488153139956,Blenheim,NA,Marlborough
2022,330,0,22,11.9,16.375,24.51096,4.354166666666667,52.84583333333333,0.9325524561798063,Blenheim,NA,Marlborough
2022,331,6,17.9,12,14.358333333333334,13.86792,1.675,83.35833333333333,0.2926692417528335,Blenheim,NA,Marlborough
2022,332,1.2,21.1,10.6,15.141666666666667,31.671,2.283333333333333,72.9125,0.529843293912568,Blenheim,NA,Marlborough
2022,333,0,22,11.7,16.6,18.58464,3.5166666666666666,58.05833333333334,0.8329410551944785,Blenheim,NA,Marlborough
2022,334,3.6,22.8,12.6,16.8625,22.735799999999998,2.2083333333333335,76.51666666666667,0.532065029125312,Blenheim,NA,Marlborough
2022,335,8.200000000000001,16.7,8.8,12.583333333333334,14.8806,2.091666666666667,87.17083333333333,0.21406049011311135,Blenheim,NA,Marlborough
2022,336,0.2,15.8,7.8,11.941666666666666,16.16292,1.8125,80.80833333333334,0.29451543518767825,Blenheim,NA,Marlborough
2022,337,0,15.5,9.3,12.170833333333334,18.14436,1.9208333333333334,77.81666666666666,0.33451212837458755,Blenheim,NA,Marlborough
2022,338,0,22.4,8,15.604166666666666,31.95252,2.158333333333333,75.17916666666667,0.5409675525163617,Blenheim,NA,Marlborough
2022,339,0,19.4,12.1,16.058333333333334,32.03172,2.504166666666667,76.34583333333333,0.4582099196890605,Blenheim,NA,Marlborough
2022,340,0,23.4,11.6,17.191666666666666,32.14152,2.7875,62.5625,0.8343096240445903,Blenheim,NA,Marlborough
2022,341,0,14.1,10.6,12.675,11.25108,2.0875,71.80416666666666,0.419549909397058,Blenheim,NA,Marlborough
2022,342,0,20.2,8.1,14.983333333333334,28.55952,2.279166666666667,61.5375,0.7228240432185433,Blenheim,NA,Marlborough
2022,343,13.6,17.4,12.5,15.1625,8.70192,0.9875,84.4875,0.26497362465825364,Blenheim,NA,Marlborough
2022,344,0,24.1,14.3,18.670833333333334,19.37016,2.8833333333333333,71.775,0.6946000719650143,Blenheim,NA,Marlborough
2022,345,0,23.8,10.4,17.9,33.61212,2.775,61.8375,0.9236267290652865,Blenheim,NA,Marlborough
2022,346,0,23.1,11.2,15.1,17.62272,1.7666666666666666,73.39583333333333,0.4955374852924744,Blenheim,NA,Marlborough
